161732,9947	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,0048	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,0147	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,0237	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,0326	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,0416	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,0506	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,0596	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,0686	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,0775	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,0875	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,0965	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,1064	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,1155	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,1254	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,1344	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,1453	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,1539	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,1641	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,1731	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,1830	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,1930	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,2030	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,2119	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,2209	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,2299	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,2389	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,2478	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,2578	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,2668	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,2758	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,2847	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,2937	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,3027	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,3117	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,3206	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,3296	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,3386	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,3476	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,3565	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,3655	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,3755	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,3845	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,3934	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,4024	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,4114	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,4204	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,4313	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,4403	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,4493	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,4583	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,4667	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,4757	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,4847	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,4936	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,5026	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,5116	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,5206	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,5295	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,5385	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,5475	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,5565	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,5655	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,5744	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,5834	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,5924	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,6031	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,6121	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,6211	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,6301	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,6390	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,6480	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,6570	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,6660	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,6749	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,6839	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,6929	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,7019	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,7108	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,7198	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,7288	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,7378	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,7467	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,7557	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,7647	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,7737	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,7826	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,7916	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,8006	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,8096	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,8185	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,8275	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,8365	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,8455	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,8545	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,8650	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,8750	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,8840	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
161733,8930	-0,009917	0,414053	-0,983752	0,000000	-149,329116	-0,683304	-0,664997	0,295078	-0,061672
