161903,6647	0,026	-0,033	1,028	-0,584	0,282	-0,027	0,000	0,000	0,000
161903,6736	0,025	-0,032	1,030	-0,403	0,222	0,107	-0,061	-0,082	0,115
161903,6826	0,025	-0,032	1,030	-0,403	0,423	0,094	-0,061	-0,085	0,115
161903,6916	0,026	-0,033	1,028	-0,504	0,403	0,067	-0,061	-0,082	0,112
161903,7006	0,027	-0,033	1,028	-0,624	0,282	0,121	0,000	0,000	0,000
161903,7095	0,025	-0,033	1,029	-0,383	0,322	-0,255	0,000	0,000	0,000
161903,7196	0,026	-0,032	1,029	-0,423	0,262	-0,054	0,000	0,000	0,000
161903,7285	0,026	-0,032	1,029	-0,242	0,624	-0,134	-0,061	-0,082	0,112
161903,7385	0,026	-0,033	1,028	-0,584	0,564	0,067	-0,061	-0,085	0,112
161903,7475	0,026	-0,033	1,028	-0,504	0,383	0,134	-0,061	-0,085	0,115
161903,7565	0,025	-0,032	1,029	-0,504	0,423	0,268	0,000	0,000	0,000
161903,7670	0,026	-0,032	1,028	-0,443	0,504	0,094	0,000	0,000	0,000
161903,7760	0,026	-0,033	1,028	-0,262	0,363	0,054	0,000	0,000	0,000
161903,7850	0,026	-0,032	1,028	-0,282	0,242	-0,121	-0,061	-0,082	0,112
161903,7937	0,025	-0,032	1,029	-0,322	0,423	0,268	-0,061	-0,082	0,112
161903,8026	0,026	-0,032	1,029	-0,725	0,302	-0,094	0,000	0,000	0,000
161903,8127	0,025	-0,032	1,028	-0,645	0,463	-0,242	0,000	0,000	0,000
161903,8227	0,025	-0,033	1,029	-0,645	0,282	-0,094	-0,061	-0,082	0,112
161903,8316	0,025	-0,032	1,029	-0,483	0,403	-0,067	-0,058	-0,085	0,112
161903,8406	0,025	-0,032	1,029	-0,443	0,483	0,000	-0,058	-0,085	0,115
161903,8496	0,026	-0,033	1,029	-0,201	0,604	0,000	0,000	0,000	0,000
161903,8600	0,026	-0,032	1,028	-0,201	0,504	0,013	0,000	0,000	0,000
161903,8690	0,026	-0,033	1,028	-0,665	0,403	0,201	0,000	0,000	0,000
161903,8780	0,026	-0,033	1,029	-0,302	0,645	0,040	-0,061	-0,085	0,115
161903,8869	0,025	-0,032	1,029	-0,463	0,201	0,349	-0,061	-0,082	0,112
161903,8959	0,026	-0,031	1,028	-0,443	0,584	-0,161	-0,058	-0,082	0,112
161903,9049	0,025	-0,032	1,029	-0,322	0,262	0,054	0,000	0,000	0,000
161903,9139	0,025	-0,032	1,029	-0,443	0,101	-0,134	0,000	0,000	0,000
161903,9228	0,026	-0,032	1,029	-0,302	0,282	0,067	0,000	0,000	0,000
161903,9318	0,026	-0,033	1,028	-0,383	0,342	-0,081	0,000	0,000	0,000
161903,9408	0,026	-0,032	1,028	-0,504	0,463	-0,067	-0,061	-0,085	0,112
161903,9498	0,026	-0,032	1,028	-0,624	0,645	0,067	-0,061	-0,082	0,112
161903,9588	0,025	-0,032	1,028	-0,483	0,685	-0,040	-0,061	-0,085	0,115
161903,9677	0,026	-0,032	1,029	-0,443	0,504	-0,134	0,000	0,000	0,000
161903,9767	0,026	-0,032	1,028	-0,665	0,524	0,000	0,000	0,000	0,000
161903,9857	0,025	-0,032	1,030	-0,483	0,443	0,215	-0,058	-0,085	0,112
161903,9947	0,025	-0,031	1,029	-0,483	0,604	-0,188	-0,061	-0,085	0,115
161904,0036	0,025	-0,032	1,029	-0,524	0,564	0,081	-0,061	-0,082	0,112
161904,0136	0,026	-0,032	1,029	-0,705	0,423	0,121	0,000	0,000	0,000
161904,0226	0,026	-0,033	1,028	-0,745	0,322	0,094	0,000	0,000	0,000
161904,0316	0,026	-0,032	1,029	-0,403	0,624	0,000	0,000	0,000	0,000
161904,0416	0,026	-0,033	1,029	-0,423	0,483	0,121	0,000	0,000	0,000
161904,0517	0,026	-0,033	1,028	-0,504	0,504	-0,054	-0,061	-0,082	0,112
161904,0606	0,026	-0,033	1,028	-0,504	0,483	0,228	-0,061	-0,082	0,112
161904,0696	0,025	-0,033	1,028	-0,342	0,322	0,255	0,000	0,000	0,000
161904,0785	0,025	-0,032	1,029	-0,544	0,624	-0,174	0,000	0,000	0,000
161904,0885	0,026	-0,033	1,029	-0,403	0,564	-0,094	0,000	0,000	0,000
161904,0975	0,026	-0,033	1,028	-0,403	0,483	-0,134	-0,061	-0,082	0,112
161904,1072	0,026	-0,032	1,028	-0,645	0,222	0,094	-0,061	-0,085	0,112
161904,1157	0,025	-0,031	1,029	-0,342	0,020	-0,148	-0,061	-0,085	0,115
161904,1250	0,026	-0,032	1,028	-0,383	0,363	0,201	-0,061	-0,082	0,112
161904,1339	0,027	-0,033	1,029	-0,443	0,262	0,215	0,000	0,000	0,000
161904,1429	0,026	-0,032	1,027	-0,584	0,584	0,040	0,000	0,000	0,000
161904,1519	0,026	-0,032	1,029	-0,645	0,564	0,134	0,000	0,000	0,000
161904,1618	0,026	-0,032	1,030	-0,705	0,282	0,121	0,000	0,000	0,000
161904,1708	0,026	-0,032	1,029	-0,665	0,222	-0,228	0,000	0,000	0,000
161904,1798	0,026	-0,033	1,028	-0,705	0,403	0,121	-0,061	-0,082	0,112
161904,1889	0,025	-0,032	1,028	-0,765	0,564	0,040	-0,061	-0,085	0,112
161904,1979	0,026	-0,032	1,026	-0,262	0,342	0,107	0,000	0,000	0,000
161904,2070	0,026	-0,033	1,028	-0,121	0,524	0,040	0,000	0,000	0,000
161904,2171	0,026	-0,033	1,028	-0,645	0,262	-0,201	0,000	0,000	0,000
161904,2261	0,025	-0,033	1,029	-0,463	0,363	-0,054	-0,058	-0,082	0,112
161904,2350	0,025	-0,032	1,029	-0,685	0,544	0,067	-0,061	-0,085	0,115
161904,2434	0,025	-0,032	1,029	-0,886	0,604	0,242	-0,061	-0,082	0,112
161904,2538	0,026	-0,031	1,029	-0,806	0,302	-0,054	0,000	0,000	0,000
161904,2628	0,025	-0,033	1,026	-0,786	0,262	-0,309	0,000	0,000	0,000
161904,2718	0,025	-0,033	1,028	-0,342	0,161	0,000	0,000	0,000	0,000
161904,2807	0,026	-0,032	1,028	-0,705	0,665	0,067	-0,061	-0,082	0,109
161904,2900	0,026	-0,032	1,029	-0,463	0,624	0,013	-0,061	-0,085	0,112
161904,2985	0,026	-0,032	1,029	-0,524	0,383	0,013	-0,058	-0,082	0,112
161904,3087	0,026	-0,033	1,028	-0,544	0,383	0,215	0,000	0,000	0,000
161904,3188	0,025	-0,032	1,028	-0,564	0,342	0,174	0,000	0,000	0,000
161904,3278	0,025	-0,033	1,029	-0,342	0,020	0,148	0,000	0,000	0,000
161904,3368	0,027	-0,032	1,029	-0,685	0,483	0,000	-0,061	-0,085	0,112
161904,3468	0,026	-0,033	1,028	-0,725	0,645	-0,013	-0,058	-0,082	0,112
161904,3558	0,026	-0,033	1,028	-0,524	0,342	0,174	-0,061	-0,085	0,115
161904,3648	0,026	-0,032	1,029	-0,504	0,463	-0,040	-0,058	-0,082	0,112
161904,3739	0,027	-0,032	1,029	-0,524	0,161	0,027	0,000	0,000	0,000
161904,3830	0,026	-0,033	1,029	-0,564	0,262	-0,040	0,000	0,000	0,000
161904,3930	0,026	-0,033	1,029	-0,765	0,483	-0,040	0,000	0,000	0,000
161904,4019	0,025	-0,033	1,028	-0,483	0,463	0,242	0,000	0,000	0,000
161904,4111	0,026	-0,032	1,029	-0,665	0,403	-0,081	-0,061	-0,085	0,109
161904,4193	0,025	-0,031	1,029	-0,483	0,403	-0,081	-0,061	-0,082	0,112
161904,4297	0,026	-0,033	1,029	-0,483	0,363	0,107	-0,058	-0,085	0,112
161904,4390	0,026	-0,036	1,029	-0,745	0,342	-0,040	-0,061	-0,085	0,115
161904,4477	0,026	-0,031	1,028	-0,765	0,584	-0,081	0,000	0,000	0,000
161904,4563	0,026	-0,031	1,028	-0,645	0,645	0,000	0,000	0,000	0,000
161904,4663	0,027	-0,032	1,028	-0,423	0,624	0,013	0,000	0,000	0,000
161904,4772	0,026	-0,033	1,029	-0,403	0,242	-0,081	-0,058	-0,085	0,115
161904,4862	0,025	-0,032	1,029	-0,665	0,141	0,081	-0,061	-0,082	0,112
161904,4962	0,026	-0,032	1,029	-0,222	0,302	-0,134	-0,061	-0,082	0,112
161904,5052	0,026	-0,032	1,029	-0,302	0,624	0,000	0,000	0,000	0,000
161904,5152	0,026	-0,032	1,028	-0,222	0,443	0,040	0,000	0,000	0,000
161904,5241	0,026	-0,032	1,028	-0,282	0,403	0,040	0,000	0,000	0,000
161904,5331	0,026	-0,032	1,029	-0,443	0,504	0,000	-0,061	-0,082	0,112
161904,5421	0,026	-0,033	1,028	-0,201	0,262	-0,188	-0,061	-0,082	0,112
161904,5511	0,026	-0,033	1,028	-0,725	0,423	-0,107	-0,058	-0,085	0,112
161904,5600	0,025	-0,033	1,029	-0,463	0,463	-0,121	0,000	0,000	0,000
161904,5690	0,026	-0,033	1,028	-0,463	0,584	0,336	0,000	0,000	0,000
161904,5780	0,027	-0,033	1,028	-0,624	0,665	0,134	0,000	0,000	0,000
161904,5881	0,026	-0,033	1,029	-0,403	0,483	0,081	0,000	0,000	0,000
161904,5970	0,026	-0,033	1,028	-0,463	0,504	0,242	-0,061	-0,085	0,115
161904,6060	0,027	-0,033	1,029	-0,181	0,665	0,107	-0,058	-0,082	0,112
161904,6150	0,025	-0,032	1,029	-0,765	0,483	0,148	-0,061	-0,085	0,112
161904,6240	0,026	-0,033	1,029	-0,725	0,322	0,081	0,000	0,000	0,000
161904,6339	0,025	-0,032	1,029	-0,504	0,524	0,013	0,000	0,000	0,000
161904,6429	0,026	-0,033	1,028	-0,685	0,403	-0,027	0,000	0,000	0,000
161904,6519	0,026	-0,033	1,029	-0,544	0,403	-0,121	0,000	0,000	0,000
161904,6608	0,025	-0,032	1,029	-0,403	0,322	0,027	-0,058	-0,085	0,115
161904,6698	0,025	-0,032	1,029	-0,483	0,363	0,376	-0,061	-0,082	0,115
161904,6788	0,024	-0,032	1,030	-0,544	0,242	0,013	-0,058	-0,085	0,118
