162233,4289	0,026	-0,030	1,028	-0,725	0,000	-0,081	-0,052	-0,085	0,115
162233,4378	0,026	-0,030	1,029	-0,826	0,403	-0,027	0,000	0,000	0,000
162233,4478	0,026	-0,030	1,029	-0,524	0,322	0,161	0,000	0,000	0,000
162233,4568	0,026	-0,030	1,028	-0,544	0,443	0,121	0,000	0,000	0,000
162233,4658	0,025	-0,030	1,028	-0,665	0,242	0,027	0,000	0,000	0,000
162233,4747	0,026	-0,030	1,030	-0,443	0,242	0,134	-0,052	-0,085	0,118
162233,4837	0,025	-0,029	1,029	-0,463	0,463	0,121	-0,052	-0,082	0,118
162233,4927	0,025	-0,030	1,028	-0,645	0,584	0,228	-0,052	-0,085	0,115
162233,5017	0,025	-0,030	1,029	-0,403	0,020	0,040	0,000	0,000	0,000
162233,5106	0,025	-0,029	1,029	-0,101	0,322	0,282	0,000	0,000	0,000
162233,5196	0,026	-0,029	1,029	-0,322	0,020	0,094	0,000	0,000	0,000
162233,5286	0,026	-0,029	1,029	-0,483	0,443	0,228	0,000	0,000	0,000
162233,5376	0,025	-0,030	1,028	-0,765	0,282	0,242	-0,052	-0,085	0,118
162233,5466	0,025	-0,030	1,029	-0,383	0,544	0,349	-0,052	-0,082	0,115
162233,5565	0,025	-0,030	1,030	-0,262	0,504	-0,134	-0,048	-0,085	0,115
162233,5655	0,025	-0,029	1,029	-0,685	0,322	0,027	-0,052	-0,085	0,115
162233,5745	0,025	-0,030	1,029	-0,685	0,342	0,054	0,000	0,000	0,000
162233,5845	0,025	-0,030	1,028	-0,383	0,584	0,215	0,000	0,000	0,000
162233,5934	0,026	-0,029	1,028	-0,242	0,383	0,040	0,000	0,000	0,000
162233,6024	0,026	-0,030	1,028	-0,524	0,322	0,134	-0,052	-0,085	0,115
162233,6114	0,026	-0,030	1,029	-0,423	0,483	0,081	-0,052	-0,085	0,115
162233,6203	0,026	-0,030	1,028	-0,161	0,363	0,174	-0,052	-0,085	0,118
162233,6293	0,026	-0,030	1,028	-0,423	0,342	0,013	-0,052	-0,085	0,115
162233,6383	0,025	-0,029	1,029	-0,524	0,262	-0,081	0,000	0,000	0,000
162233,6473	0,026	-0,029	1,029	-0,564	0,383	-0,067	0,000	0,000	0,000
162233,6573	0,025	-0,029	1,028	-0,242	0,342	0,027	0,000	0,000	0,000
162233,6662	0,025	-0,030	1,029	-0,181	0,322	0,000	-0,052	-0,085	0,115
162233,6772	0,026	-0,030	1,028	-0,081	0,423	0,067	-0,052	-0,085	0,118
162233,6862	0,025	-0,030	1,029	-0,222	0,121	0,389	-0,052	-0,085	0,115
162233,6951	0,026	-0,030	1,029	-0,101	0,302	0,027	-0,052	-0,085	0,115
162233,7051	0,026	-0,030	1,028	-0,383	0,403	0,107	0,000	0,000	0,000
162233,7151	0,025	-0,030	1,028	-0,443	0,504	0,161	0,000	0,000	0,000
162233,7241	0,025	-0,030	1,029	-0,765	0,322	0,013	0,000	0,000	0,000
162233,7340	0,025	-0,030	1,029	-0,624	0,302	0,228	0,000	0,000	0,000
162233,7430	0,025	-0,030	1,029	-0,544	0,262	-0,013	-0,052	-0,085	0,118
162233,7520	0,026	-0,030	1,028	-0,322	0,282	0,228	-0,052	-0,085	0,115
162233,7610	0,025	-0,030	1,029	-0,665	0,322	-0,174	0,000	0,000	0,000
162233,7709	0,025	-0,029	1,029	-0,604	0,463	0,067	0,000	0,000	0,000
162233,7809	0,025	-0,029	1,029	-0,141	0,524	0,027	0,000	0,000	0,000
162233,7909	0,026	-0,029	1,028	-0,101	0,201	-0,067	0,000	0,000	0,000
162233,7999	0,026	-0,030	1,028	-0,443	0,604	0,081	-0,048	-0,085	0,115
162233,8089	0,025	-0,029	1,029	-0,443	0,624	0,322	-0,052	-0,082	0,115
